單詞,TF,DF
高興,86,79
首選,86,75
雙重,86,70
開低,86,73
辨識,86,53
計有,86,84
要開,86,76
行及,86,77
著重,86,79
的整,86,85
的做,86,81
癌症,86,45
特報,86,48
澳幣,86,60
澄清,86,73
永明,86,30
業主,86,68
期日,86,77
有上,86,83
會社,86,61
曝光,86,74
是近,86,85
攜帶,86,61
提議,86,71
患者,86,46
府發,86,83
年更,86,81
就開,86,82
將發,86,84
定在,86,85
天早,86,81
外旅,86,70
場規,86,71
堪稱,86,83
在電,86,76
國主,86,78
啤酒,86,25
售業,86,60
味的,86,74
告知,86,78
剩下,86,80
別人,86,67
冷卻,86,28
元關,86,77
們都,86,75
們一,86,77
個別,86,76
人擔,86,75
人將,86,81
交國,86,56
主角,86,69
不實,86,63
上櫃,86,61
上國,86,78
黨產,85,19
高溫,85,58
飆漲,85,67
韓聯,85,71
非核,85,54
長時,85,83
都還,85,84
部指,85,81
過日,85,84
過新,85,81
連日,85,82
這就,85,74
較多,85,78
賞櫻,85,42
訊報,85,77
要出,85,77
蘋概,85,61
與公,85,73
自於,85,84
肉精,85,36
續開,85,81
維修,85,52
終端,85,69
筆電,85,47
的潛,85,79
的漁,85,59
的案,85,75
登錄,85,46
生日,85,52
理陳,85,74
物流,85,54
灣金,85,58
民權,85,63
權力,85,69
期在,85,84
朝野,85,67
有權,85,78
會一,85,83
是北,85,73
是公,85,75
日與,85,78
於英,85,78
新生,85,61
拉吉,85,39
所屬,85,78
情感,85,58
市議,85,60
巴克,85,35
展中,85,72
對亞,85,69
將帶,85,84
學系,85,55
場大,85,83
場以,85,83
坦承,85,71
在香,85,52
在行,85,79
在現,85,81
國為,85,80
國投,85,76
句話,85,70
及高,85,79
卸任,85,62
力不,85,81
則可,85,82
分發,85,84
函館,85,37
兩地,85,70
來臨,85,79
來幾,85,77
位女,85,58
以中,85,81
介入,85,73
交割,85,50
中長,85,74
三名,85,63
一座,85,78
頻繁,84,73
配套,84,71
邊的,84,80
這起,84,65
載客,84,52
路的,84,80
要時,84,82
要提,84,80
要對,84,79
要將,84,81
要去,84,73
藥廠,84,33
藝人,84,57
自從,84,79
能更,84,81
紅馬,84,14
的道,84,70
的所,84,75
現出,84,83
溫和,84,76
港口,84,58
涉嫌,84,60
油耗,84,35
水產,84,64
歐股,84,67
東芝,84,47
有重,84,80
有發,84,75
是無,84,76
新年,84,59
擴展,84,75
手的,84,80
成大,84,65
後就,84,82
張的,84,76
張榮,84,10
度高,84,80
年夏,84,75
幣今,84,75
島海,84,41
小升,84,68
安基,84,34
大單,84,76
場景,84,57
報每,84,57
地圖,84,48
國貿,84,62
國留,84,61
器的,84,64
員也,84,81
和新,84,77
各家,84,74
及全,84,78
加深,84,73
別提,84,67
別在,84,82
入歐,84,61
光的,84,77
兄弟,84,65
元太,84,60
倍的,84,69
個案,84,65
任董,84,49
也許,84,73
也從,84,80
中山,84,59
上路,84,73
鴻準,83,40
風味,83,54
額約,83,77
需的,83,77
雙雙,83,79
際旅,83,44
關東,83,61
金龍,83,32
量能,83,65
重心,83,77
醫藥,83,57
違約,83,42
造船,83,26
越多,83,68
起開,83,80
課題,83,79
詢時,83,68
行也,83,78
葡萄,83,57
萬多,83,76
舛添,83,21
與海,83,68
與政,83,77
能達,83,79
網購,83,58
看不,83,81
的非,83,75
界大,83,68
犧牲,83,67
洲等,83,82
比照,83,73
正成,83,57
款的,83,73
業大,83,70
期以,83,77
有優,83,76
更具,83,79
日於,83,78
斯達,83,67
政務,83,68
提問,83,73
接收,83,63
拿出,83,75
性能,83,57
師的,83,69
工時,83,33
就沒,83,76
少有,83,78
少了,83,71
小貶,83,68
射程,83,48
審慎,83,79
子女,83,55
委陳,83,70
天出,83,82
在自,83,78
在民,83,80
國製,83,55
國共,83,76
品業,83,51
台銀,83,47
則下,83,74
到很,83,77
到不,83,79
切的,83,76
出更,83,80
出日,83,82
冬季,83,64
價每,83,55
個新,83,76
來有,83,81
來會,83,82
位居,83,66
休假,83,35
以讓,83,79
人體,83,62
人出,83,80
之路,83,73
不起,83,69
齡化,82,63
點是,82,78
首見,82,74
韓今,82,68
陸方,82,54
長謝,82,80
金投,82,61
遠傳,82,33
過於,82,79
通的,82,74
近兩,82,77
辛苦,82,71
身上,82,76
貼圖,82,17
要經,82,78
街頭,82,68
行董,82,71
行中,82,77
華為,82,43
股走,82,74
聯手,82,75
老年,82,37
精準,82,65
空的,82,68
稱的,82,80
看準,82,73
盤上,82,66
的言,82,70
的布,82,74
的城,82,67
登陸,82,51
王品,82,17
率將,82,72
為由,82,80
灣生,82,42
消防,82,52
浩鼎,82,35
法務,82,50
殖民,82,58
業和,82,73
期增,82,67
有著,82,73
月前,82,79
時將,82,81
文字,82,65
數為,82,67
教廷,82,16
捐贈,82,48
感的,82,75
後發,82,79
少女,82,42
導引,82,69
室內,82,50
多達,82,77
多樣,82,79
多日,82,82
報到,82,48
向中,82,72
各類,82,74
台公,82,64
反觀,82,77
即在,82,70
博覽,82,47
南非,82,65
南京,82,43
動漫,82,41
前夕,82,75
前公,82,78
前兩,82,79
分店,82,55
僑胞,82,38
休市,82,58
以免,82,73
仍可,82,76
人最,82,77
並有,82,81
不合,82,69
上調,82,50
上也,82,82
高田,81,25
革命,81,57
長強,81,79
鋒面,81,34
選戰,81,56
過國,81,73
超高,81,51
買家,81,59
豐銀,81,44
讓這,81,76
論文,81,37
認列,81,48
視的,81,66
見證,81,71
要到,81,74
要以,81,72
製品,81,55
行和,81,70
行人,81,74
與地,81,71
翻譯,81,45
美妝,81,36
美好,81,70
續上,81,76
約占,81,66
管轄,81,49
的身,81,75
的液,81,59
的推,81,77
的執,81,72
的供,81,65
病毒,81,33
現大,81,76
烘焙,81,35
為夏,81,76
機電,81,55
樂團,81,40
極為,81,75
期今,81,66
有了,81,75
月高,81,68
月增,81,68
會下,81,80
替代,81,63
暴跌,81,73
時在,81,77
明日,81,68
於鴻,81,73
方對,81,77
方合,81,76
新設,81,70
文說,81,67
持下,81,79
拉貨,81,54
抹茶,81,24
戰的,81,72
心情,81,66
影視,81,41
年為,81,69
川縣,81,55
履行,81,69
將擴,81,76
實踐,81,65
客可,81,68
定義,81,73
大批,81,75
場指,81,41
型電,81,58
國貨,81,77
品出,81,55
向的,81,73
務人,81,68
前後,81,77
兼具,81,76
個多,81,77
使館,81,58
以維,81,79
之處,81,79
主計,81,49
一向,81,75
一再,81,76
高至,80,65
高水,80,73
險資,80,70
防空,80,40
長程,80,55
重創,80,73
里程,80,71
醜聞,80,64
達的,80,67
轉正,80,51
被認,80,71
表決,80,56
行了,80,75
若以,80,75
舞蹈,80,43
聲稱,80,65
緩慢,80,75
答案,80,67
等三,80,76
立大,80,57
真相,80,56
盤跌,80,68
的購,80,73
的處,80,70
的溫,80,62
的氣,80,75
的形,80,73
的單,80,73
病患,80,46
界經,80,61
減輕,80,73
永遠,80,68
比亞,80,62
步調,80,72
機殼,80,27
機市,80,59
極大,80,80
業有,80,76
條款,80,52
東縣,80,55
杭州,80,59
有好,80,74
有價,80,59
曾任,80,69
智能,80,55
時不,80,73
早就,80,73
方海,80,70
新公,80,69
料將,80,74
效的,80,73
往年,80,66
度關,80,74
年紀,80,64
平與,80,70
已與,80,75
已完,80,74
展期,80,59
局今,80,72
對未,80,76
將到,80,77
完美,80,69
太空,80,25
外投,80,56
圖書,80,25
國小,80,47
問團,80,53
合台,80,71
及外,80,77
原訂,80,62
區內,80,59
北方,80,70
務員,80,49
創投,80,34
則為,80,72
出多,80,78
先的,80,71
儘快,80,73
價大,80,73
便當,80,27
來日,80,76
以對,80,75
以一,80,79
他人,80,67
交給,80,72
了讓,80,75
也無,80,79
也強,80,77
中以,80,73
不含,80,61
高端,79,54
顏色,79,65
韓發,79,57
面有,79,77
險業,79,41
隊員,79,40
鈴木,79,21
變遷,79,50
要用,79,73
行表,79,68
舒適,79,61
與外,79,75
美光,79,22
等領,79,73
真實,79,74
的連,79,75
的父,79,61
登上,79,66
畢竟,79,76
率在,79,74
漲跌,79,63
漲的,79,71
機隊,79,49
標示,79,41
業投,79,69
有部,79,76
會為,79,76
會加,79,76
會公,79,73
於夏,79,72
於下,79,73
新車,79,40
收的,79,74
強硬,79,66
引領,79,76
建的,79,73
度跌,79,70
已向,79,74
家對,79,70
客群,79,64
大和,79,47
士的,79,75
在開,79,76
在太,79,72
國營,79,65
器材,79,48
台籍,79,39
友人,79,66
匯銀,79,60
動新,79,72
到位,79,61
利差,79,55
元作,79,77
儲備,79,42
優化,79,61
傳言,79,59
佳績,79,74
佈局,79,67
以看,79,71
人參,79,76
五個,79,65
二號,79,27
上限,79,52
上銀,79,37
一貫,79,69
黃海,78,47
離岸,78,53
降幅,78,55
間在,78,74
連接,78,52
軍隊,78,56
購的,78,74
資案,78,69
護主,78,58
警戒,78,57
說服,78,69
裡的,78,75
號召,78,66
興起,78,71
與金,78,70
老闆,78,63
署的,78,71
約為,78,72
精緻,78,69
精彩,78,68
盟邦,78,55
的概,78,73
的教,78,61
的友,78,67
率上,78,69
港的,78,69
次為,78,72
模擬,78,50
榮獲,78,58
概況,78,75
果有,78,74
期許,78,71
有進,78,73
更能,78,74
時有,78,76
是與,78,75
是去,78,73
新開,78,67
斯克,78,43
教師,78,30
救災,78,58
拜訪,78,66
戶內,78,29
成日,78,71
應聲,78,74
對一,78,69
家日,78,71
定為,78,68
大主,78,65
多不,78,75
外傳,78,69
場觀,78,72
場合,78,71
在首,78,70
國遊,78,39
國旗,78,54
可成,78,65
北風,78,42
加州,78,50
加值,78,44
劃在,78,74
前所,78,75
內有,78,76
先後,78,76
債市,78,51
但美,78,76
事項,78,69
之意,78,69
不予,78,50
鬆綁,77,54
類型,77,73
震的,77,57
阻止,77,71
適逢,77,71
過往,77,69
調節,77,56
認真,77,72
訪的,77,72
觀的,77,71
術館,77,41
能持,77,72
能因,77,67
者是,77,77
翻轉,77,57
縣長,77,67
約第,77,57
立台,77,70
秉持,77,69
的藝,77,55
的流,77,67
的很,77,66
的勞,77,57
的健,77,63
界關,77,74
用水,77,40
率已,77,72
獲獎,77,55
版的,77,69
為避,77,73
灣各,77,74
濃厚,77,75
注資,77,62
業產,77,43
東森,77,9
李克,77,41
期美,77,71
有正,77,74
會改,77,71
會執,77,68
曾表,77,75
暴力,77,59
普總,77,48
時半,77,53
是用,77,72
是受,77,72
日軍,77,42
日盤,77,66
於第,77,71
新商,77,59
指揮,77,57
心力,77,64
微風,77,27
得獎,77,55
引用,77,64
度重,77,72
年進,77,70
年每,77,70
年再,77,75
帳戶,77,52
山的,77,62
專欄,77,68
將一,77,71
家店,77,49
學位,77,50
大電,77,65
場地,77,56
堅決,77,65
執法,77,51
回流,77,66
品在,77,73
命運,77,67
台達,77,34
可提,77,73
前就,77,73
利表,77,60
出有,77,75
出境,77,50
傳遞,77,64
停留,77,64
們可,77,64
來了,77,71
伴手,77,40
仍持,77,76
丹麥,77,57
不讓,77,71
下歷,77,73
一線,77,69
黑色,76,61
驅動,76,62
隨之,76,71
銘說,76,44
都更,76,25
邊境,76,59
還包,76,75
追加,76,52
輪替,76,62
跌到,76,58
貶幅,76,57
谷底,76,64
變的,76,74
註冊,76,50
計總,76,49
解析,76,50
處的,76,71
職員,76,60
美系,76,32
美學,76,48
秋冬,76,39
直是,76,75
的黃,76,53
的職,76,68
發國,76,69
發商,76,56
由國,76,68
現今,76,75
現一,76,73
物品,76,58
為每,76,69
為政,76,69
瀨戶,76,27
法拉,76,31
毫無,76,74
欣賞,76,61
本社,76,42
本強,76,66
是世,76,74
於外,76,76
改裝,76,42
播放,76,52
持者,76,61
感染,76,29
引爆,76,71
廠房,76,55
府已,76,73
幫忙,76,62
小漲,76,63
將接,76,71
將台,76,71
寶貝,76,29
家也,76,74
季度,76,60
天大,76,66
多方,76,70
場有,76,72
執照,76,53
在法,76,70
在有,76,70
在其,76,72
在三,76,72
因美,76,70
善用,76,66
哪些,76,65
品銷,76,61
品與,76,63
名譽,76,56
吃到,76,48
及相,76,67
及對,76,73
動與,76,72
出身,76,71
入侵,76,53
價一,76,66
健保,76,35
停車,76,43
倒是,76,73
中秋,76,40
且不,76,75
上面,76,72
一款,76,64
一件,76,70
驚喜,75,60
頒獎,75,58
雖有,75,71
間為,75,66
開花,75,50
重回,75,68
配發,75,52
部國,75,59
連串,75,72
議後,75,71
訂定,75,64
要加,75,67
蘭國,75,46
華亞,75,25
花了,75,69
與高,75,70
與三,75,60
能以,75,71
總社,75,34
經有,75,71
算是,75,73
竟然,75,68
穿戴,75,49
知的,75,68
的科,75,65
的物,75,63
的景,75,67
的威,75,71
疏散,75,47
生後,75,71
球新,75,47
淇淋,75,31
機型,75,56
村上,75,18
本季,75,59
本以,75,74
望今,75,68
有如,75,66
是關,75,70
整併,75,49
據中,75,60
抱持,75,73
慢慢,75,71
意在,75,72
往往,75,70
年因,75,69
市大,75,75
局說,75,58
將向,75,69
家大,75,73
季業,75,52
如日,75,72
天皇,75,28
場將,75,68
城縣,75,50
在我,75,64
國上,75,73
和服,75,49
含日,75,55
可看,75,68
半部,75,48
午後,75,59
前報,75,68
到高,75,65
克強,75,41
億光,75,16
健全,75,60
做了,75,67
來還,75,71
估的,75,68
仰賴,75,69
以大,75,71
人大,75,65
主廚,75,39
並說,75,72
上傳,75,58
三的,75,72
一階,75,64
高通,74,45
驚人,74,71
預警,74,59
韓三,74,63
靠近,74,62
釋放,74,60
邦交,74,43
過了,74,72
路跑,74,19
起在,74,73
貴賓,74,54
評審,74,45
解散,74,41
要角,74,67
要不,74,65
行經,74,65
行實,74,61
行列,74,71
與北,74,66
股股,74,61
續強,74,67
精選,74,64
精美,74,48
籃子,74,49
等主,74,71
監測,74,49
的防,74,67
的波,74,68
百億,74,64
用途,74,62
瑞銀,74,29
為鴻,74,64
水泥,74,43
此不,74,73
森林,74,48
果顯,74,69
果是,74,71
未見,74,70
未稅,74,45
月正,74,68
月成,74,61
會增,74,69
易量,74,61
明朗,74,73
日當,74,48
日就,74,68
於南,74,70
微幅,74,69
強風,74,67
延遲,74,61
店內,74,48
年美,74,67
幣中,74,69
工資,74,50
居家,74,45
將這,74,69
密的,74,69
客在,74,57
學會,74,58
天股,74,67
大減,74,66
大事,74,71
多種,74,69
壽險,74,40
塞克,74,18
地鐵,74,40
團在,74,65
國神,74,23
四季,74,63
同開,74,59
台美,74,36
化產,74,58
別於,74,71
兩者,74,67
兩周,74,62
來參,74,63
你的,74,52
今仍,74,71
人和,74,66
了大,74,70
之冠,74,73
中大,74,70
顯現,73,68
頻道,73,37
電表,73,28
陸資,73,35
銀髮,73,25
金平,73,23
遭受,73,67
轉機,73,58
跟日,73,60
費的,73,69
要來,73,69
裝備,73,49
裁定,73,48
著作,73,36
能事,73,44
而美,73,66
總處,73,43
總成,73,67
終結,73,66
立體,73,47
秋季,73,56
破產,73,56
的四,73,66
當成,73,66
由中,73,65
用這,73,68
率約,73,68
減幅,73,43
淡季,73,54
海里,73,47
流程,73,66
活力,73,67
洲各,73,68
次世,73,62
業局,73,50
本田,73,45
本出,73,72
服裝,73,48
月才,73,69
會和,73,69
曾有,73,66
書法,73,21
是說,73,69
日重,73,67
於人,73,68
政的,73,64
投保,73,24
把握,73,69
扭轉,73,70
應是,73,72
強度,73,60
強制,73,58
度以,73,67
年預,73,64
年線,73,51
市表,73,65
小跌,73,63
家門,73,53
學獎,73,33
天中,73,65
多了,73,71
增溫,73,65
地理,73,59
在過,73,68
在平,73,69
國已,73,70
哈日,73,41
及英,73,69
又以,73,70
升的,73,71
動電,73,50
前五,73,61
則將,73,71
分股,73,41
元在,73,66
倒塌,73,52
保全,73,39
作成,73,60
他曾,73,63
不小,73,70
不具,73,67
上演,73,70
三今,73,72
一週,73,58
一生,73,57
高盛,72,44
飲品,72,44
風向,72,51
鐵礦,72,56
銀的,72,57
部副,72,68
過台,72,68
運行,72,46
逾百,72,63
較小,72,69
起訴,72,42
資在,72,60
貨的,72,59
讓她,72,54
訊號,72,51
行可,72,65
融入,72,65
蔬菜,72,41
菁英,72,55
航今,72,59
至每,72,57
能接,72,66
股後,72,58
股基,72,40
聯絡,72,64
者都,72,70
縣府,72,39
網報,72,70
紡織,72,50
節省,72,60
研擬,72,61
看出,72,66
盤下,72,62
的親,72,64
的書,72,45
的在,72,69
的土,72,64
的危,72,67
發文,72,60
現相,72,70
特的,72,70
營建,72,54
滑雪,72,19
法第,72,39
況不,72,67
止跌,72,63
業不,72,68
植物,72,48
植松,72,10
某些,72,61
本屆,72,60
望成,72,67
是南,72,70
是前,72,70
日早,72,66
於歐,72,68
於一,72,70
收集,72,58
收成,72,62
接見,72,62
挑選,72,59
持不,72,65
招商,72,47
投的,72,64
手法,72,59
意志,72,56
式上,72,66
座位,72,46
幸運,72,50
年高,72,68
年級,72,51
年創,72,66
平面,72,62
市多,72,26
州的,72,53
少年,72,45
寮國,72,40
定案,72,59
大到,72,65
多萬,72,65
多為,72,70
增添,72,68
場已,72,70
團長,72,53
團今,72,68
國觀,72,55
吉祥,72,51
區有,72,59
加的,72,69
前是,72,69
到明,72,64
公頃,72,52
公益,72,46
入大,72,66
元首,72,51
優異,72,65
偏好,72,63
們會,72,58
個大,72,67
但沒,72,68
他與,72,63
仍以,72,67
人看,72,67
人文,72,60
人以,72,63
亮點,72,65
互惠,72,48
了不,72,68
也被,72,69
中斷,72,65
並進,72,68
頻頻,71,69
預防,71,61
頂尖,71,63
難的,71,65
集結,71,66
陸上,71,52
長柯,71,68
金回,71,44
郵報,71,63
輿論,71,62
贊助,71,46
資通,71,42
貴的,71,63
話說,71,66
設的,71,66
設廠,71,52
記得,71,60
行事,71,64
落幕,71,64
與現,71,67
而成,71,70
端的,71,61
示將,71,67
短缺,71,45
監管,71,60
發經,71,32
申報,71,36
物質,71,40
火山,71,31
灣區,71,55
海內,71,69
洲和,71,66
波蘭,71,42
步的,71,68
櫃買,71,38
槓桿,71,41
業等,71,70
林明,71,25
有約,71,67
有待,71,67
更強,71,66
更不,71,69
是相,71,66
是主,71,67
日常,71,64
日一,71,64
數年,71,67
撤離,71,55
搖晃,71,45
接手,71,59
從來,71,63
得台,71,67
府會,71,59
府官,71,63
對東,71,66
家可,71,65
好評,71,68
好友,71,59
大於,71,62
多歲,71,47
外公,71,57
境下,71,67
場出,71,60
均有,71,69
在聯,71,68
在發,71,69
國境,71,48
和人,71,63
周永,71,21
合成,71,55
及海,71,66
印刷,71,30
動中,71,67
加到,71,53
力支,71,68
前首,71,67
前行,71,58
前幾,71,67
全聯,71,28
元月,71,55
個性,71,56
保健,71,45
他一,71,69
仍會,71,68
人質,71,46
二八,71,19
也預,71,68
之所,71,69
不等,71,62
上強,71,67
一帶,71,58
鬆的,70,60
風景,70,55
陸軍,70,36
院士,70,24
長一,70,62
鑑於,70,69
銷商,70,54
量將,70,55
跨足,70,63
諸多,70,67
說不,70,69
訂位,70,44
被稱,70,67
行不,70,67
統就,70,49
瞬間,70,60
的獨,70,66
的愛,70,59
爾的,70,59
無效,70,41
為公,70,63
海主,70,53
波音,70,37
機與,70,65
業群,70,50
本文,70,63
本原,70,63
書館,70,19
普也,70,66
明書,70,44
日是,70,69
斯拉,70,30
收費,70,41
推估,70,57
扣除,70,63
戲劇,70,37
應變,70,59
志工,70,45
度達,70,63
度在,70,64
年平,70,61
年展,70,52
平等,70,51
平會,70,36
已進,70,65
小心,70,60
家用,70,48
家不,70,69
好處,70,63
天正,70,64
大展,70,56
大公,70,65
外發,70,63
增進,70,64
執委,70,40
地人,70,59
在工,70,59
在場,70,65
圓現,70,40
圓今,70,66
哪裡,70,57
名字,70,56
可讓,70,66
及臺,70,38
千人,70,59
加持,70,63
加以,70,65
力在,70,64
前大,70,63
到有,70,64
凱瑞,70,28
元至,70,66
個航,70,55
人陳,70,64
人身,70,62
人家,70,57
人及,70,63
二個,70,60
二代,70,46
了這,70,68
不該,70,64
不相,70,64
上美,70,66
三分,70,66
一套,70,58
麼做,69,62
館的,69,63
韓與,69,65
際的,69,67
間表,69,61
間有,69,64
開市,69,61
量也,69,67
部觀,69,59
逆轉,69,61
送到,69,62
資額,69,49
西部,69,59
西洋,69,58
衝上,69,60
處分,69,45
萬公,69,41
股開,69,59
股方,69,58
聲浪,69,62
而中,69,67
義務,69,61
給日,69,62
籌資,69,45
等不,69,66
立於,69,63
種情,69,60
神奇,69,27
盤一,69,60
的馬,69,60
的醫,69,52
的訂,69,64
的西,69,59
的熊,69,55
的匯,69,60
的其,69,69
百點,69,57
發放,69,51
留言,69,46
為因,69,65
漲至,69,51
清算,69,31
混亂,69,62
沙島,69,29
氣囊,69,26
機產,69,47
樂趣,69,55
業外,69,60
業之,69,64
李鴻,69,27
本發,69,65
書籍,69,39
時提,69,68
是連,69,65
明德,69,26
日簽,69,57
日成,69,63
日子,69,61
方已,69,66
方位,69,61
接到,69,65
所做,69,63
後首,69,68
弱的,69,65
廈門,69,45
度下,69,60
年約,69,63
