單詞,TF,DF
被美,88,78
行任,88,75
薪的,88,72
萬以,88,66
菸品,88,17
良多,88,86
與德,88,76
與友,88,80
與動,88,81
能給,88,82
能感,88,82
肝癌,88,42
者分,88,85
續對,88,82
緯創,88,69
綠燈,88,63
結帳,88,71
素材,88,76
精簡,88,66
籌設,88,69
等數,88,87
立案,88,60
福感,88,46
砂石,88,25
矮化,88,63
直選,88,63
的隱,88,81
的牛,88,70
的也,88,85
百位,88,86
發產,88,74
當季,88,64
畫素,88,57
用其,88,87
產規,88,69
生過,88,84
生為,88,83
生強,88,84
理部,88,79
理台,88,79
球生,88,53
特徵,88,62
熱忱,88,79
然已,88,87
為無,88,87
為業,88,87
為去,88,83
滿的,88,86
測值,88,54
活水,88,78
洲與,88,82
況與,88,83
油電,88,62
求將,88,85
求下,88,84
次舉,88,81
次事,88,79
本年,88,75
未被,88,84
有尊,88,79
有將,88,85
有客,88,77
有土,88,74
月及,88,82
會找,88,79
會專,88,80
會學,88,72
最基,88,84
更安,88,82
更以,88,87
曲面,88,47
時推,88,86
時因,88,87
時全,88,82
是陸,88,83
是聯,88,81
是持,88,82
日展,88,87
既往,88,58
方簽,88,80
新紀,88,84
數分,88,64
收年,88,82
揣測,88,80
抗告,88,43
投公,88,51
抓到,88,73
把他,88,83
戶及,88,79
愈高,88,78
德拉,88,49
得第,88,77
得來,88,81
很低,88,85
度進,88,84
府協,88,81
年選,88,82
年股,88,76
年特,88,85
已透,88,86
展也,88,87
對本,88,83
專任,88,51
審計,88,56
實與,88,75
實整,88,65
容為,88,83
宅配,88,60
子類,88,50
多件,88,73
外宣,88,85
增開,88,57
場整,88,71
均一,88,83
在院,88,74
在無,88,87
在周,88,85
團首,88,86
國生,88,75
吸金,88,45
吃下,88,80
可隨,88,82
可支,88,74
可同,88,85
口水,88,70
受電,88,79
及開,88,82
及率,88,73
又會,88,82
卡金,88,42
午邀,88,87
升產,88,83
十六,88,72
十億,88,82
包商,88,55
動行,88,80
動者,88,76
動和,88,82
勇奪,88,79
剩餘,88,78
前之,88,63
到經,88,82
划算,88,79
出校,88,52
再與,88,84
公用,88,63
全長,88,70
克爾,88,31
先提,88,85
價與,88,76
們說,88,81
們來,88,84
個經,88,79
來為,88,88
來半,88,35
低工,88,37
但就,88,86
但人,88,83
仰光,88,48
以手,88,87
他航,88,66
仍相,88,84
人需,88,87
二人,88,74
了近,88,85
了就,88,82
也重,88,87
也參,88,88
之事,88,81
中與,88,85
中元,88,25
不堪,88,82
上方,88,78
一身,88,82
一等,88,66
一兩,88,84
點一,87,83
麗寶,87,39
高為,87,78
體規,87,79
駐處,87,62
首站,87,77
額不,87,82
題也,87,83
面開,87,70
靈魂,87,75
電指,87,79
陰有,87,13
除夕,87,56
關領,87,82
關經,87,83
關主,87,79
間長,87,84
長童,87,83
鐵的,87,71
鐵產,87,55
鐵今,87,81
錦芳,87,43
鋼板,87,39
邊經,87,72
遺址,87,24
過今,87,86
進雙,87,77
通盤,87,78
通事,87,63
這回,87,82
車頭,87,70
車載,87,68
車大,87,78
趁著,87,85
質感,87,76
讓業,87,81
讓投,87,80
變小,87,71
變了,87,79
請外,87,83
請人,87,69
該在,87,85
計中,87,79
要指,87,86
要問,87,84
要人,87,81
西藏,87,40
術等,87,84
行走,87,69
蘭基,87,50
與精,87,80
能相,87,83
義與,87,79
群說,87,57
縮水,87,70
經新,87,72
精確,87,79
等六,87,78
站及,87,82
穿上,87,75
程未,87,65
程不,87,86
神隆,87,20
祝大,87,58
祝中,87,74
示會,87,84
的血,87,79
的茶,87,59
的減,87,72
的星,87,67
的批,87,83
的升,87,86
由他,87,82
瑞芳,87,54
瑞光,87,41
現值,87,52
班停,87,58
獻的,87,80
物金,87,50
熱點,87,67
為關,87,87
為增,87,84
為促,87,86
為使,87,85
溢價,87,66
注在,87,82
法出,87,78
法來,87,80
法一,87,83
汽機,87,59
汰換,87,66
水價,87,19
水下,87,51
次性,87,78
次上,87,81
校合,87,59
果為,87,71
林地,87,63
東市,87,69
望各,87,81
有潛,87,84
會檢,87,79
暖的,87,80
時被,87,87
是農,87,77
是共,87,77
是假,87,78
日重,87,81
日行,87,69
旅居,87,75
於最,87,81
於出,87,84
於他,87,87
方正,87,73
整頓,87,71
政協,87,62
放空,87,67
握有,87,79
抱著,87,83
我對,87,79
成形,87,76
從現,87,79
後成,87,86
很深,87,81
式解,87,76
式提,87,84
年目,87,81
年未,87,81
年他,87,81
市展,87,59
市佔,87,71
尊敬,87,79
將造,87,85
將較,87,77
將就,87,83
客松,87,27
孩的,87,81
存有,87,83
子孫,87,70
姐妹,87,49
妥協,87,71
她很,87,82
太可,87,82
大議,87,80
大等,87,83
多前,87,81
外食,87,68
場分,87,80
在心,87,81
在客,87,81
在信,87,77
商等,87,84
售商,87,67
員為,87,84
合議,87,57
合民,87,79
司是,87,83
台高,87,76
受日,87,81
取決,87,76
友說,87,76
及衛,87,85
南及,87,82
南僑,87,26
南以,87,85
午過,87,71
區以,87,85
包圍,87,75
勢及,87,84
務推,87,75
動現,87,84
動權,87,71
助災,87,70
刷新,87,78
到合,87,82
內投,87,69
價比,87,82
僅占,87,81
債市,87,50
備了,87,83
值高,87,83
作過,87,79
但事,87,83
以要,87,83
以推,87,86
他大,87,80
人社,87,77
人持,87,79
人帶,87,74
人失,87,80
人全,87,81
也願,87,83
之不,87,79
中會,87,80
中更,87,85
並自,87,84
不贊,87,67
上首,87,86
上遊,87,67
上手,87,78
上影,87,47
上年,87,72
上做,87,79
一處,87,82
一棟,87,71
點到,86,79
黃男,86,39
體字,86,38
體健,86,80
面表,86,77
霹靂,86,28
院裁,86,68
院研,86,78
防局,86,70
關渡,86,53
間已,86,85
鑒機,86,22
銷價,86,64
酒的,86,48
遠遠,86,81
遏止,86,74
過濾,86,54
過人,86,85
通用,86,62
辣椒,86,53
賦稅,86,62
資平,86,58
資也,86,81
謝文,86,40
詳情,86,83
設公,86,63
訊後,86,79
要尊,86,78
裝飾,86,73
衝破,86,79
街口,86,31
行高,86,75
行行,86,80
行建,86,54
荷包,86,72
與穩,86,67
與有,86,81
育大,86,68
職者,86,57
老的,86,78
繳款,86,52
經查,86,82
綁架,86,69
節日,86,76
等有,86,80
笑容,86,80
程是,86,82
禮的,86,80
破千,86,81
眷村,86,35
省水,86,24
盧比,86,29
的複,86,82
的落,86,81
的石,86,67
的版,86,68
的步,86,84
的境,86,76
當過,86,76
理資,86,67
獨的,86,70
牛樟,86,11
為立,86,83
火熱,86,73
灣獎,86,61
激盪,86,77
激動,86,81
源等,86,82
洲大,86,60
法和,86,80
法可,86,82
沙灘,86,66
決台,86,77
水情,86,38
氣喘,86,29
比為,86,78
每噸,86,24
歲修,86,47
權等,86,84
機將,86,82
機公,86,56
業金,86,68
業行,86,72
業系,86,65
柑橘,86,35
杯葛,86,65
李永,86,46
期經,86,79
望加,86,78
有雙,86,82
有醫,86,71
有通,86,75
有天,86,78
有企,86,84
月都,86,82
會無,86,78
曾參,86,77
更正,86,66
智擎,86,29
景象,86,79
時掌,86,79
易出,86,76
日趨,86,83
於與,86,82
於昨,86,86
於平,86,81
新動,86,82
放入,86,75
據金,86,80
操縱,86,57
抽水,86,35
手推,86,80
手一,86,82
戰時,86,77
成真,86,78
意料,86,78
意提,86,77
想在,86,82
情發,86,82
從基,86,81
後已,86,85
後中,86,77
很嚴,86,81
彩虹,86,59
度舉,86,76
年被,86,83
年建,86,78
帛琉,86,37
布海,86,72
市南,86,76
已表,86,83
已多,86,81
已公,86,81
巡護,86,37
嶼的,86,67
岸巡,86,54
展和,86,82
對股,86,78
對年,86,80
害台,86,73
安德,86,36
安侯,86,50
學成,86,78
子投,86,23
姓名,86,58
天被,86,85
天展,86,78
大代,86,71
多美,86,68
報後,86,80
在韓,86,77
在等,86,81
在擔,86,86
在德,86,76
在廣,86,77
圖利,86,64
國運,86,64
善款,86,62
商和,86,82
和北,86,77
向市,86,79
同日,86,80
吉卜,86,15
合自,86,84
合影,86,82
合夥,86,74
台酒,86,24
台將,86,82
可的,86,78
及運,86,83
及綠,86,82
去經,86,83
去有,86,85
去也,86,85
卻可,86,84
卡等,86,78
卡位,86,75
南迴,86,41
半夜,86,75
半以,86,81
北門,86,48
務管,86,72
務大,86,68
力搶,86,71
創今,86,74
創世,86,38
前要,86,83
到哪,86,73
到五,86,78
判無,86,62
分國,86,81
分來,86,86
分以,86,76
出好,86,84
出事,86,78
全和,86,77
光景,86,74
元升,86,78
做決,86,74
個民,86,80
保外,86,56
來以,86,84
作金,86,64
但能,86,85
伉儷,86,54
以將,86,84
以先,86,83
仍高,86,82
京站,86,38
乎不,86,84
之情,86,81
之二,86,82
並經,86,84
不順,86,76
上所,86,85
三商,86,48
黨魁,85,33
黨都,85,77
飼主,85,37
風靡,85,78
非一,85,83
電發,85,76
離婚,85,24
隊等,85,80
陸籍,85,69
院是,85,75
院上,85,83
降雪,85,47
間自,85,80
間消,85,63
銘今,85,72
銀經,85,42
重在,85,80
醞釀,85,81
邊境,85,65
選委,85,58
達意,85,78
過政,85,77
運與,85,81
遇上,85,78
輕薄,85,72
軍在,85,75
車路,85,63
跑到,85,82
起民,85,83
贏家,85,73
買單,85,72
讓家,85,79
讓你,85,76
護中,85,72
設點,85,65
訊社,85,68
見發,85,55
要高,85,82
要我,85,75
要價,85,71
被控,85,66
行決,85,76
處所,85,73
處已,85,75
萬棟,85,43
花博,85,50
興的,85,82
與數,85,81
與整,85,83
臨櫃,85,67
能已,85,81
聲望,85,51
而造,85,78
者推,85,79
美琴,85,41
總產,85,74
總獎,85,67
綱領,85,57
經中,85,73
組產,85,43
策進,85,78
立電,85,73
立足,85,79
稅捐,85,55
祈禱,85,48
礁溪,85,54
督促,85,77
眾所,85,81
的鴻,85,75
的附,85,73
的恐,85,80
的巨,85,76
的吳,85,79
的今,85,83
白菜,85,51
由現,85,81
產成,85,75
生火,85,64
理研,85,78
球賽,85,50
球有,85,83
玩法,85,55
王志,85,46
王寶,85,45
猜測,85,81
特力,85,23
為表,85,80
為時,85,82
漂流,85,47
漁工,85,32
滿一,85,72
渴望,85,75
港及,85,81
混淆,85,75
活用,85,74
活機,85,68
法對,85,77
河川,85,61
求助,85,72
水中,85,60
氣仍,85,82
比約,85,65
步上,85,83
此也,85,84
次世,85,72
果及,85,78
札幌,85,38
本為,85,84
本三,85,68
有餘,85,78
會規,85,79
會直,85,81
是消,85,83
是女,85,75
易被,85,83
易成,85,77
日車,85,49
日共,85,83
於資,85,81
文版,85,61
文會,85,74
政機,85,72
改用,85,78
拿起,85,78
扣抵,85,37
才與,85,81
所持,85,72
成股,85,79
應市,85,84
應大,85,77
怪的,85,76
徵選,85,59
得是,85,80
後以,85,83
式餐,85,57
度增,85,81
店鋪,85,60
年能,85,81
年所,85,84
席會,85,73
帝國,85,50
市產,85,64
巡視,85,55
島國,85,60
岸在,85,78
屬機,85,73
就無,85,84
導航,85,61
對相,85,83
對多,85,79
將啟,85,82
容是,85,83
容忍,85,69
定基,85,58
定區,85,70
太景,85,35
外法,85,80
士生,85,65
場看,85,83
場可,85,82
場反,85,80
域中,85,79
坍方,85,72
土國,85,30
團訪,85,77
團是,85,81
圖片,85,62
國分,85,65
固有,85,67
嚴的,85,73
商可,85,81
售比,85,79
哲的,85,72
品或,85,82
品交,85,63
和說,85,67
和上,85,79
呼聲,85,75
周延,85,66
名上,85,61
台演,85,74
可貴,85,76
可由,85,82
古巴,85,28
取名,85,75
及跨,85,81
卡公,85,40
務費,85,55
務範,85,78
務外,85,78
動改,85,74
力求,85,78
力投,85,77
力促,85,80
前金,85,77
到花,85,71
到百,85,79
分至,85,74
分批,85,76
分參,85,75
出差,85,79
出公,85,78
內會,85,78
光山,85,38
先到,85,83
元特,85,46
償還,85,70
億餘,85,55
們相,85,72
們更,85,80
個非,85,80
來觀,85,81
來產,85,80
作交,85,79
何形,85,66
以其,85,82
些地,85,79
了幾,85,81
中交,85,80
不存,85,75
黨和,84,73
黨台,84,74
點關,84,77
高資,84,63
高行,84,49
館等,84,82
題與,84,81
頻寬,84,52
靠的,84,79
霧或,84,84
雇用,84,60
陸以,84,51
陳彥,84,34
院公,84,78
阻撓,84,75
間會,84,82
間下,84,74
鐵說,84,70
銀也,84,69
金增,84,70
部水,84,65
遠端,84,66
過長,84,81
過由,84,84
運費,84,57
運總,84,77
軍售,84,51
車商,84,52
超群,84,36
赴大,84,68
賽中,84,76
議今,84,81
調幅,84,58
試場,84,32
訊公,84,72
計時,84,72
訂於,84,79
訂價,84,62
要講,84,76
要設,84,81
要表,84,76
衛大,84,54
行臨,84,68
行到,84,82
菲方,84,45
若再,84,81
與維,84,76
與此,84,80
與推,84,76
與信,84,81
能找,84,79
者等,84,84
羅德,84,46
續改,84,79
綿密,84,82
經連,84,81
細菌,84,57
紮實,84,78
紅豆,84,36
紀的,84,78
精算,84,68
簡直,84,77
節性,84,68
穿越,84,69
稱呼,84,72
示他,84,80
矯正,84,48
目包,84,81
的票,84,80
的漲,84,79
的弱,84,74
的引,84,79
的幾,84,80
的八,84,78
發揚,84,77
發大,84,69
異議,84,68
異國,84,68
用多,84,80
產運,84,59
球時,84,50
獻金,84,48
獻獎,84,52
片廠,84,54
爺爺,84,52
為熱,84,82
災防,84,43
激增,84,75
漲至,84,68
漲多,84,72
漏水,84,39
源供,84,64
消滅,84,67
法權,84,70
油汙,84,33
汰舊,84,59
求日,84,68
水墨,84,42
民自,84,72
民期,84,71
民日,84,63
此波,84,77
款手,84,70
次表,84,81
權案,84,64
極力,84,80
桃竹,84,65
栽種,84,62
果也,84,80
林泰,84,33
林匹,84,56
未對,84,83
未公,84,81
期程,84,71
期到,84,81
月舉,84,80
會超,84,83
會完,84,80
書處,84,62
更上,84,82
晚發,84,80
時工,84,57
是轉,84,80
斯的,84,73
文獻,84,65
擊敗,84,72
搖滾,84,40
損益,84,69
損壞,84,68
排定,84,76
掉了,84,79
按摩,84,54
拖延,84,78
打進,84,74
打房,84,61
才需,84,76
所組,84,80
或在,84,81
應注,84,76
應徵,84,63
慧表,84,70
愛上,84,74
您的,84,50
思議,84,77
後因,84,79
待命,84,67
弦樂,84,39
庫銀,84,49
度就,84,79
府成,84,78
序是,84,76
年自,84,76
年無,84,70
年均,84,74
年任,84,71
席中,84,65
市進,84,71
市仍,84,79
已累,84,82
已投,84,74
已建,84,79
已宣,84,78
已和,84,79
巨浪,84,19
工生,84,69
工是,84,75
展產,84,64
展海,84,78
展智,84,66
局等,84,79
小就,84,78
對穩,84,75
對所,84,79
專心,84,75
將電,84,77
家風,84,66
客都,84,79
定出,84,83
安非,84,38
天仍,84,82
大連,84,57
大腦,84,45
大筆,84,83
外基,84,39
士會,84,53
報今,84,84
地經,84,72
在許,84,82
在物,84,76
在清,84,77
在比,84,70
在個,84,82
團一,84,79
圍的,84,78
器設,84,62
器產,84,58
員黃,84,79
員前,84,77
和區,84,61
和前,84,83
同等,84,80
台等,84,84
可謂,84,84
口車,84,41
受各,84,83
及當,84,83
及原,84,75
又再,84,82
南人,84,60
升等,84,57
區進,84,82
區房,84,61
務模,84,72
動遊,84,59
動交,84,75
加在,84,78
劇中,84,59
創黨,84,38
前每,84,82
前各,84,82
利不,84,78
出頭,84,76
具名,84,80
全心,84,74
內提,84,76
先發,84,73
先由,84,82
元指,84,74
元人,84,56
僑民,84,57
備進,84,74
做過,84,79
偕同,84,79
個面,84,75
信總,84,70
供旅,84,76
使節,84,63
作了,84,80
何以,84,78
位也,84,83
但此,84,80
但整,84,83
任民,84,76
以整,84,81
他透,84,83
他只,84,79
人後,84,83
交機,84,60
交工,84,52
二月,84,61
丹利,84,55
中開,84,77
中都,84,83
中獲,84,81
並取,84,82
不准,84,71
上自,84,78
三的,84,78
點時,83,75
點來,83,80
黑熊,83,38
麼要,83,76
高潮,83,73
駐馬,83,59
馬前,83,48
雄在,83,76
險等,83,76
險控,83,63
陳瑩,83,36
院議,83,70
院合,83,78
限為,83,77
關研,83,78
關文,83,80
間較,83,82
開銷,83,74
銘指,83,64
郭位,83,22
還曾,83,80
適足,83,56
過自,83,83
造了,83,77
迎來,83,77
轉強,83,78
輕度,83,71
費支,83,65
買台,83,68
讓老,83,78
讓步,83,61
議及,83,75
講究,83,78
論中,83,79
說到,83,77
誠懇,83,68
語的,83,68
要還,83,79
要檢,83,77
要了,83,77
西路,83,47
西區,83,66
術後,83,60
行產,83,80
行外,83,78
融券,83,40
蓋率,83,67
華泰,83,42
華也,83,71
色與,83,81
與陳,83,74
與重,83,79
與運,83,79
與感,83,79
者自,83,81
者加,83,77
翻倍,83,76
續看,83,77
統會,83,78
結一,83,74
簡短,83,80
節水,83,34
等兩,83,79
符號,83,49
科教,83,51
社運,83,43
眾及,83,78
看板,83,61
的菜,83,78
的奇,83,72
登入,83,62
界線,83,71
用有,83,76
用數,83,81
用再,83,75
現高,83,77
王道,83,42
率政,83,72
獲台,83,80
犯的,83,67
物產,83,66
溫可,83,71
淘寶,83,36
水電,83,70
比昨,83,62
此才,83,79
正因,83,80
權人,83,57
機或,83,80
榮景,83,74
案通,83,73
查也,83,71
林祖,83,29
東聖,83,57
本外,83,74
本以,83,82
木工,83,50
服的,83,80
有預,83,78
有跟,83,77
有得,83,70
有動,83,82
有傳,83,82
月自,83,66
月為,83,79
月之,83,79
更顯,83,82
更難,83,78
晴的,83,78
是已,83,79
是低,83,79
日和,83,77
旅人,83,57
於工,83,75
斯卡,83,62
散熱,83,54
效期,83,65
改正,83,57
撤出,83,72
搭建,83,73
搞不,83,77
接在,83,81
捐給,83,70
批判,83,76
扣款,83,50
慶賀,83,61
性地,83,81
怕會,83,77
強對,83,74
廖哲,83,32
庫的,83,71
座椅,83,60
度對,83,76
度學,83,46
度低,83,78
府文,83,69
府支,83,73
店員,83,47
年活,83,73
年沒,83,80
年工,83,70
幅逾,83,76
幅上,83,80
已可,83,78
少校,83,34
小兒,83,59
將回,83,80
射擊,83,56
實很,83,75
寒冬,83,64
家後,83,64
定比,83,77
定明,83,80
好發,83,75
央地,83,67
天赴,83,76
多留,83,78
多合,83,73
多創,83,80
士在,83,79
場基,83,52
型保,83,37
均是,83,79
在技,83,80
在彰,83,68
團購,83,46
國美,83,56
因大,83,81
四名,83,71
否在,83,78
名則,83,72
合力,83,77
各樣,83,83
台列,83,29
反倒,83,78
及業,83,77
及區,83,77
印製,83,65
升格,83,72
千葉,83,64
化節,83,44
化合,83,67
化不,83,80
包的,83,71
勢研,83,63
勞務,83,52
力讓,83,80
力產,83,77
到十,83,75
別指,83,83
分割,83,61
分到,83,76
其後,83,82
其台,83,81
共榮,83,74
全館,83,68
入帳,83,64
先考,83,77
先機,83,79
偏西,83,45
個領,83,72
個目,83,73
例外,83,79
來當,83,76
來我,83,77
佔比,83,61
位大,83,77
但與,83,83
以幫,83,77
以出,83,80
代藝,83,57
代傳,83,74
他分,83,83
人羅,83,82
人照,83,71
二戰,83,65
了人,83,75
也才,83,78
主觀,83,55
中及,83,78
不難,83,79
三倍,83,75
黨當,82,61
騙的,82,69
馬路,82,67
頭戴,82,60
面下,82,74
電市,82,62
際投,82,63
院通,82,77
院對,82,79
門店,82,51
金大,82,73
量周,82,27
部舉,82,79
部成,82,73
過海,82,81
過最,82,79
逾千,82,75
這代,82,80
逃漏,82,45
轉折,82,69
路公,82,65
起火,82,58
購車,82,46
該名,82,68
計每,82,80
親手,82,72
要過,82,73
要就,82,80
行方,82,78
藏的,82,74
蔓延,82,78
萬度,82,47
茶敘,82,69
花季,82,41
與營,82,78
與健,82,75
致台,82,81
自費,82,56
能無,82,79
肉的,82,62
而下,82,80
考題,82,50
義參,82,65
署指,82,73
續追,82,77
總醫,82,62
緩解,82,72
線也,82,80
經文,82,62
結標,82,59
納保,82,36
管家,82,37
管國,82,43
算法,82,49
章的,82,64
立高,82,68
種可,82,76
的鋼,82,71
的遠,82,78
的萬,82,67
的候,82,78
的九,82,72
發各,82,80
界與,82,77
由上,82,77
用智,82,62
生今,82,71
環團,82,42
球大,82,74
王瑞,82,29
獎頒,82,74
為真,82,65
為導,82,78
為實,82,79
灣土,82,77
濱海,82,53
濁水,82,46
源有,82,72
源今,82,72
流發,82,75
洲航,82,54
泰雅,82,32
汽電,82,48
求提,82,78
民宅,82,51
止連,82,73
業共,82,80
業內,82,76
林松,82,30
本高,82,75
期與,82,81
月製,82,43
會致,82,76
最明,82,78
是黨,82,70
星雲,82,36
早開,82,74
日會,82,77
日旅,82,62
日提,82,74
日國,82,76
於網,82,77
於成,82,81
新案,82,62
投下,82,78
把它,82,72
才在,82,79
所產,82,75
戶資,82,68
戲院,82,40
應政,82,76
想與,82,76
微調,82,62
復育,82,48
從美,82,80
得與,82,77
後段,82,70
後卻,82,80
待與,82,70
形的,82,71
式是,82,76
年於,82,79
帶的,82,79
師節,82,43
市警,82,69
市景,82,68
市地,82,70
已全,82,79
己有,82,75
工安,82,62
工品,82,49
屬性,82,74
履約,82,65
展更,82,76
屋族,82,50
就發,82,79
導小,82,51
對雙,82,73
將因,82,77
將原,82,80
將他,82,72
家所,82,76
家外,82,72
定以,82,79
完後,82,78
學也,82,78
子弟,82,65
婚宴,82,33
她將,82,74
天透,82,76
大熱,82,70
大喊,82,70
大優,82,74
多補,82,74
外開,82,71
外牆,82,48
場變,82,79
場下,82,74
埔里,82,50
在維,82,80
在協,82,78
團大,82,67
團圓,82,64
國名,82,62
國協,82,72
因檢,82,29
嚴選,82,67
噪音,82,60
商提,82,77
品獎,82,45
和不,82,75
名男,82,64
名來,82,80
合型,82,65
各公,82,69
台政,82,62
可回,82,75
口表,82,70
口到,82,70
口不,82,76
受市,82,78
及設,82,79
及水,82,74
及到,82,77
及代,82,75
及今,82,82
卻仍,82,82
卸下,82,77
協的,82,66
化是,82,78
務分,82,72
動第,82,76
加總,82,76
剪綵,82,77
前通,82,80
到醫,82,75
到正,82,77
分支,82,69
出專,82,78
兩件,82,74
元或,82,50
們所,82,73
信這,82,79
來決,82,77
使新,82,74
位參,82,79
位內,82,58
任海,82,51
以法,82,78
以優,82,78
付金,82,63
他解,82,80
他主,82,80
人暨,82,79
亞政,82,58
事改,82,63
也達,82,80
也想,82,79
也再,82,82
中脫,82,81
不看,82,77
不服,82,68
下令,82,76
上指,82,79
一品,82,77
龍的,81,74
齊全,81,78
黃鴻,81,37
鳥類,81,47
鬆的,81,79
高粱,81,38
顯不,81,76
類科,81,31
須依,81,74
項議,81,73
頁面,81,62
震中,81,52
雙雄,81,60
陸企,81,50
院新,81,74
長馬,81,77
長顏,81,78
量上,81,76
部是,81,73
部日,81,77
還很,81,76
遙控,81,58
達國,81,67
逾一,81,76
進東,81,68
這會,81,75
追加,81,67
轄下,81,68
輛次,81,34
較第,81,67
車品,81,55
路等,81,79
趕上,81,76
超音,81,45
起伏,81,77
起不,81,79
走私,81,37
質量,81,64
資審,81,57
議台,81,72
